# nx 200 
# ny 200 
# zeta0    alpha   kzeta       
0.89271      1.72864      20.12148
0.89271      1.73869      19.97056
0.89271      1.74874      19.82159
0.89271      1.75879      19.67454
0.89271      1.76884      19.52936
0.89271      1.77889      19.38604
0.89271      1.78894      19.24452
0.89271      1.79899      19.10479
0.89271      1.80905      18.96682
0.89271      1.81910      18.83056
0.89271      1.82915      18.69600
0.89271      1.83920      18.56310
0.89271      1.84925      18.43184
0.89271      1.85930      18.30219
0.89271      1.86935      18.17411
0.89271      1.87940      18.04760
0.89271      1.88945      17.92261
0.89271      1.89950      17.79912
0.89271      1.90955      17.67711
0.89271      1.91960      17.55655
0.89271      1.92965      17.43743
0.89271      1.93970      17.31971
0.89271      1.94975      17.20337
0.89271      1.95980      17.08840
0.89271      1.96985      16.97477
0.89271      1.97990      16.86245
0.89271      1.98995      16.75143
0.89271      2.00000      16.64169
0.89749      0.00000      341.61284
0.89749      0.01005      329.37419
0.89749      0.02010      317.75642
0.89749      0.03015      306.72008
0.89749      0.04020      296.22869
0.89749      0.05025      286.24850
0.89749      0.06030      276.74823
0.89749      0.07035      267.69887
0.89749      0.08040      259.07348
0.89749      0.09045      250.84705
0.89749      0.10050      242.99632
0.89749      0.11055      235.49963
0.89749      0.12060      228.33683
0.89749      0.13065      221.48912
0.89749      0.14070      214.93896
0.89749      0.15075      208.66998
0.89749      0.16080      202.66688
0.89749      0.17085      196.91535
0.89749      0.18090      191.40203
0.89749      0.19095      186.11435
0.89749      0.20101      181.04060
0.89749      0.21106      176.16974
0.89749      0.22111      171.49145
0.89749      0.23116      166.99602
0.89749      0.24121      162.67432
0.89749      0.25126      158.51780
0.89749      0.26131      154.51837
0.89749      0.27136      150.66846
0.89749      0.28141      146.96090
0.89749      0.29146      143.38895
0.89749      0.30151      139.94625
0.89749      0.31156      136.62681
0.89749      0.32161      133.42497
0.89749      0.33166      130.33536
0.89749      0.34171      127.35293
0.89749      0.35176      124.47291
0.89749      0.36181      121.69075
0.89749      0.37186      119.00218
0.89749      0.38191      116.40314
0.89749      0.39196      113.88978
0.89749      0.40201      111.45846
0.89749      0.41206      109.10571
0.89749      0.42211      106.82826
0.89749      0.43216      104.62299
0.89749      0.44221      102.48693
0.89749      0.45226      100.41727
0.89749      0.46231      98.41133
0.89749      0.47236      96.46658
0.89749      0.48241      94.58059
0.89749      0.49246      92.75105
0.89749      0.50251      90.97577
0.89749      0.51256      89.25265
0.89749      0.52261      87.57971
0.89749      0.53266      85.95503
0.89749      0.54271      84.37681
0.89749      0.55276      82.84331
0.89749      0.56281      81.35288
0.89749      0.57286      79.90394
0.89749      0.58291      78.49499
0.89749      0.59296      77.12458
0.89749      0.60302      75.79133
0.89749      0.61307      74.49393
0.89749      0.62312      73.23110
0.89749      0.63317      72.00166
0.89749      0.64322      70.80444
0.89749      0.65327      69.63833
0.89749      0.66332      68.50227
0.89749      0.67337      67.39525
0.89749      0.68342      66.31629
0.89749      0.69347      65.26445
0.89749      0.70352      64.23885
0.89749      0.71357      63.23862
0.89749      0.72362      62.26293
0.89749      0.73367      61.31099
0.89749      0.74372      60.38204
0.89749      0.75377      59.47535
0.89749      0.76382      58.59021
0.89749      0.77387      57.72595
0.89749      0.78392      56.88192
0.89749      0.79397      56.05749
0.89749      0.80402      55.25206
0.89749      0.81407      54.46505
0.89749      0.82412      53.69591
0.89749      0.83417      52.94410
0.89749      0.84422      52.20910
0.89749      0.85427      51.49041
0.89749      0.86432      50.78755
0.89749      0.87437      50.10007
0.89749      0.88442      49.42750
0.89749      0.89447      48.76944
0.89749      0.90452      48.12545
0.89749      0.91457      47.49515
0.89749      0.92462      46.87814
0.89749      0.93467      46.27405
0.89749      0.94472      45.68252
0.89749      0.95477      45.10320
0.89749      0.96482      44.53576
0.89749      0.97487      43.97987
0.89749      0.98492      43.43523
0.89749      0.99497      42.90152
0.89749      1.00503      42.37845
0.89749      1.01508      41.86575
0.89749      1.02513      41.36313
0.89749      1.03518      40.87033
0.89749      1.04523      40.38710
0.89749      1.05528      39.91319
0.89749      1.06533      39.44835
0.89749      1.07538      38.99236
0.89749      1.08543      38.54499
0.89749      1.09548      38.10601
0.89749      1.10553      37.67523
0.89749      1.11558      37.25243
0.89749      1.12563      36.83742
0.89749      1.13568      36.43000
0.89749      1.14573      36.02999
0.89749      1.15578      35.63721
0.89749      1.16583      35.25148
0.89749      1.17588      34.87263
0.89749      1.18593      34.50050
0.89749      1.19598      34.13493
0.89749      1.20603      33.77575
0.89749      1.21608      33.42283
0.89749      1.22613      33.07601
0.89749      1.23618      32.73515
0.89749      1.24623      32.40012
0.89749      1.25628      32.07078
0.89749      1.26633      31.74700
0.89749      1.27638      31.42865
0.89749      1.28643      31.11561
0.89749      1.29648      30.80776
0.89749      1.30653      30.50499
0.89749      1.31658      30.20717
0.89749      1.32663      29.91421
0.89749      1.33668      29.62600
0.89749      1.34673      29.34243
0.89749      1.35678      29.06339
0.89749      1.36683      28.78880
0.89749      1.37688      28.51855
0.89749      1.38693      28.25256
0.89749      1.39698      27.99073
0.89749      1.40704      27.73298
0.89749      1.41709      27.47921
0.89749      1.42714      27.22934
0.89749      1.43719      26.98331
0.89749      1.44724      26.74101
0.89749      1.45729      26.50238
0.89749      1.46734      26.26734
0.89749      1.47739      26.03582
0.89749      1.48744      25.80775
0.89749      1.49749      25.58305
0.89749      1.50754      25.36167
0.89749      1.51759      25.14352
0.89749      1.52764      24.92855
0.89749      1.53769      24.71670
0.89749      1.54774      24.50790
0.89749      1.55779      24.30210
0.89749      1.56784      24.09923
0.89749      1.57789      23.89924
0.89749      1.58794      23.70207
0.89749      1.59799      23.50767
0.89749      1.60804      23.31598
0.89749      1.61809      23.12696
0.89749      1.62814      22.94055
0.89749      1.63819      22.75671
0.89749      1.64824      22.57538
0.89749      1.65829      22.39652
0.89749      1.66834      22.22009
0.89749      1.67839      22.04603
0.89749      1.68844      21.87430
0.89749      1.69849      21.70487
0.89749      1.70854      21.53769
0.89749      1.71859      21.37271
0.89749      1.72864      21.20991
0.89749      1.73869      21.04923
0.89749      1.74874      20.89065
0.89749      1.75879      20.73412
0.89749      1.76884      20.57960
0.89749      1.77889      20.42708
0.89749      1.78894      20.27649
0.89749      1.79899      20.12782
0.89749      1.80905      19.98104
0.89749      1.81910      19.83610
0.89749      1.82915      19.69297
0.89749      1.83920      19.55163
0.89749      1.84925      19.41204
0.89749      1.85930      19.27418
0.89749      1.86935      19.13801
0.89749      1.87940      19.00351
0.89749      1.88945      18.87064
0.89749      1.89950      18.73939
0.89749      1.90955      18.60972
0.89749      1.91960      18.48161
0.89749      1.92965      18.35503
0.89749      1.93970      18.22995
0.89749      1.94975      18.10636
0.89749      1.95980      17.98423
0.89749      1.96985      17.86353
0.89749      1.97990      17.74424
0.89749      1.98995      17.62634
0.89749      2.00000      17.50980
0.90226      0.00000      377.79766
0.90226      0.01005      363.97294
0.90226      0.02010      350.86145
0.90226      0.03015      338.41720
0.90226      0.04020      326.59773
0.90226      0.05025      315.36377
0.90226      0.06030      304.67898
0.90226      0.07035      294.50967
0.90226      0.08040      284.82463
0.90226      0.09045      275.59488
0.90226      0.10050      266.79348
0.90226      0.11055      258.39541
0.90226      0.12060      250.37738
0.90226      0.13065      242.71770
0.90226      0.14070      235.39613
0.90226      0.15075      228.39383
0.90226      0.16080      221.69319
0.90226      0.17085      215.27775
0.90226      0.18090      209.13214
0.90226      0.19095      203.24196
0.90226      0.20101      197.59374
0.90226      0.21106      192.17486
0.90226      0.22111      186.97348
0.90226      0.23116      181.97849
0.90226      0.24121      177.17946
0.90226      0.25126      172.56660
0.90226      0.26131      168.13070
0.90226      0.27136      163.86309
0.90226      0.28141      159.75562
0.90226      0.29146      155.80061
0.90226      0.30151      151.99081
0.90226      0.31156      148.31940
0.90226      0.32161      144.77994
0.90226      0.33166      141.36635
0.90226      0.34171      138.07289
0.90226      0.35176      134.89412
0.90226      0.36181      131.82492
0.90226      0.37186      128.86043
0.90226      0.38191      125.99604
0.90226      0.39196      123.22742
0.90226      0.40201      120.55043
0.90226      0.41206      117.96116
0.90226      0.42211      115.45590
0.90226      0.43216      113.03114
0.90226      0.44221      110.68352
0.90226      0.45226      108.40989
0.90226      0.46231      106.20721
0.90226      0.47236      104.07262
0.90226      0.48241      102.00341
0.90226      0.49246      99.99696
0.90226      0.50251      98.05081
0.90226      0.51256      96.16261
0.90226      0.52261      94.33012
0.90226      0.53266      92.55120
0.90226      0.54271      90.82381
0.90226      0.55276      89.14602
0.90226      0.56281      87.51596
0.90226      0.57286      85.93187
0.90226      0.58291      84.39206
0.90226      0.59296      82.89491
0.90226      0.60302      81.43889
0.90226      0.61307      80.02250
0.90226      0.62312      78.64436
0.90226      0.63317      77.30310
0.90226      0.64322      75.99743
0.90226      0.65327      74.72612
0.90226      0.66332      73.48799
0.90226      0.67337      72.28189
0.90226      0.68342      71.10675
0.90226      0.69347      69.96152
0.90226      0.70352      68.84519
0.90226      0.71357      67.75682
0.90226      0.72362      66.69549
0.90226      0.73367      65.66030
0.90226      0.74372      64.65042
0.90226      0.75377      63.66502
0.90226      0.76382      62.70333
0.90226      0.77387      61.76460
0.90226      0.78392      60.84810
0.90226      0.79397      59.95313
0.90226      0.80402      59.07904
0.90226      0.81407      58.22518
0.90226      0.82412      57.39092
0.90226      0.83417      56.57569
0.90226      0.84422      55.77889
0.90226      0.85427      54.99998
0.90226      0.86432      54.23843
0.90226      0.87437      53.49373
0.90226      0.88442      52.76538
0.90226      0.89447      52.05291
0.90226      0.90452      51.35585
0.90226      0.91457      50.67378
0.90226      0.92462      50.00624
0.90226      0.93467      49.35285
0.90226      0.94472      48.71319
0.90226      0.95477      48.08689
0.90226      0.96482      47.47357
0.90226      0.97487      46.87288
0.90226      0.98492      46.28447
0.90226      0.99497      45.70801
0.90226      1.00503      45.14317
0.90226      1.01508      44.58963
0.90226      1.02513      44.04711
0.90226      1.03518      43.51531
0.90226      1.04523      42.99393
0.90226      1.05528      42.48272
0.90226      1.06533      41.98141
0.90226      1.07538      41.48974
0.90226      1.08543      41.00746
0.90226      1.09548      40.53433
0.90226      1.10553      40.07012
0.90226      1.11558      39.61461
0.90226      1.12563      39.16758
0.90226      1.13568      38.72881
0.90226      1.14573      38.29810
0.90226      1.15578      37.87526
0.90226      1.16583      37.46008
0.90226      1.17588      37.05240
0.90226      1.18593      36.65201
0.90226      1.19598      36.25875
